pair_id	rows	cols	config
38654705696	1271	2	2
8589934668	1271	2	2
68719476773	1266	2	2
115964116993	1258	2	2
124554051591	1255	2	2
96636764198	1251	2	2
92341796893	1250	2	6
40802189347	1250	2	3
113816633365	1241	2	2
25769803803	1233	2	2
96636764201	1230	2	2
103079215136	1217	2	3
197568495624	1192	2	2
137438953497	1189	2	3
118111600659	1184	2	2
64424509453	1183	2	2
133143986177	1180	2	2
156766306331	1173	2	2
8589934620	1172	2	2
47244640325	1165	2	2
42949673017	1159	2	2
60129542186	1157	2	2
51539607613	1148	2	2
115964117022	1128	2	6
57982058504	1124	2	2
4294967358	1123	2	2
109521666085	1119	2	2
38654705674	1118	2	2
30064771113	1118	2	6
32212254767	1111	2	2
6442451040	1098	2	3
79456895018	1094	2	2
126701535264	1093	2	6
115964117031	1085	2	2
100931731484	1080	2	2
2147483717	1076	2	2
66571993134	1050	2	6
38654705672	1048	2	3
154618822669	1043	2	2
92341796921	1039	2	6
120259084328	1037	2	3
55834574866	1036	2	2
55834574892	1032	2	2
38654705721	1030	2	3
47244640317	1028	2	2
70866960399	1024	2	2
146028888094	1021	2	6
57982058531	1021	2	2
60129542151	1020	2	2
128849018892	1009	2	6
42949672962	1008	2	3
8589934609	1002	2	2
90194313230	998	2	2
49392123941	998	2	6
128849018893	997	2	6
53687091235	996	2	2
45097156679	991	2	2
199715979265	990	2	2
30064771142	988	2	6
21474836535	983	2	2
30064771137	981	2	2
40802189348	978	2	3
36507222050	978	2	2
79456895023	977	2	6
8589934657	976	2	2
148176371743	973	2	2
122406567955	972	2	6
79456894994	970	2	6
64424509502	969	2	2
83751862315	961	2	2
62277025816	954	2	2
62277025812	951	2	2
6442450956	950	2	2
107374182417	947	2	2
64424509470	938	2	6
105226698769	935	2	2
10737418283	935	2	2
96636764196	927	2	2
107374182406	924	2	2
118111600667	920	2	6
173946175498	917	2	2
126701535259	915	2	2
19327352888	909	2	6
49392123927	908	2	6
21474836486	904	2	2
27917287502	895	2	2
103079215127	880	2	2
53687091221	876	2	2
98784247835	868	2	6
68719476775	868	2	6
27917287433	868	2	2
85899345940	867	2	2
150323855386	866	2	2
40802189346	864	2	2
42949673021	862	2	2
75161927708	860	2	2
176093659138	857	2	6
77309411351	854	2	6
100931731488	852	2	2
25769803819	845	2	6
165356240910	844	2	2
135291469836	843	2	3
156766306316	842	2	2
38654705684	842	2	2
201863462914	839	2	3
27917287497	839	2	2
98784247834	838	2	6
27917287431	838	2	2
32212254744	836	2	3
2147483697	833	2	3
66571993098	831	2	2
17179869274	831	2	6
30064771077	824	2	2
4294967301	815	2	3
64424509456	813	2	2
128849018920	811	2	2
8589934636	811	2	6
115964117017	803	2	2
96636764206	799	2	2
62277025817	797	2	2
23622320195	794	2	2
57982058544	789	2	2
6442450983	782	2	2
109521666050	775	2	2
178241142787	773	2	3
85899345946	766	2	2
68719476737	765	2	2
55834574878	763	2	2
12884901923	761	2	2
146028888079	760	2	2
62277025829	760	2	2
167503724553	751	2	2
27917287456	749	2	2
130996502557	748	2	2
51539607628	745	2	2
173946175490	741	2	2
92341796906	741	2	2
12884901969	737	2	2
40802189330	735	2	2
2147483703	734	2	2
36507222052	733	2	2
21474836528	730	2	6
133143986213	729	2	2
53687091226	729	2	2
79456894978	728	2	2
75161927734	722	2	2
53687091218	721	2	2
42949672985	721	2	2
6442450991	719	2	2
42949672976	718	2	2
25769803858	716	2	2
64424509479	715	2	2
109521666057	714	2	2
30064771087	714	2	6
23622320207	710	2	2
45097156658	709	2	2
49392123973	704	2	2
19327352899	699	2	2
62277025837	695	2	3
2147483673	695	2	6
158913789962	692	2	2
81604378656	688	2	2
25769803848	682	2	6
53687091241	681	2	2
45097156672	681	2	2
98784247862	680	2	2
115964117012	674	2	2
38654705742	669	2	3
8589934612	668	2	2
77309411333	667	2	2
100931731471	666	2	2
66571993116	666	2	6
113816633346	664	2	2
12884901913	664	2	6
118111600678	662	2	6
62277025814	662	2	2
45097156620	656	2	2
53687091248	655	2	2
47244640293	655	2	2
62277025800	654	2	6
165356240905	649	2	2
62277025851	649	2	2
62277025845	640	2	6
98784247850	639	2	3
10737418315	634	2	6
105226698791	633	2	3
6442450967	633	2	2
36507222048	632	2	2
30064771097	630	2	2
81604378642	626	2	2
40802189344	615	2	3
27917287470	608	2	3
32212254761	604	2	3
128849018905	603	2	6
40802189322	603	2	2
109521666052	602	2	2
118111600669	601	2	2
143881404448	598	2	2
85899345953	598	2	2
94489280532	597	2	2
124554051602	594	2	2
90194313236	593	2	2
38654705681	593	2	2
96636764183	588	2	2
40802189375	581	2	2
68719476784	579	2	2
19327352833	579	2	6
19327352903	576	2	2
107374182412	565	2	2
42949672971	565	2	2
25769803793	565	2	6
105226698754	564	2	2
10737418268	564	2	6
85899345952	562	2	2
85899345926	559	2	2
105226698758	557	2	2
77309411383	554	2	6
36507222065	553	2	2
19327352856	553	2	2
126701535254	551	2	2
128849018908	550	2	2
57982058565	548	2	2
118111600651	546	2	2
109521666051	546	2	2
178241142792	543	2	2
47244640302	540	2	2
42949673023	539	2	2
180388626441	538	2	6
135291469857	538	2	2
34359738417	537	2	2
2147483685	535	2	6
27917287494	534	2	6
6442450979	534	2	2
90194313241	533	2	2
148176371714	530	2	2
109521666071	530	2	2
17179869244	530	2	2
19327352871	529	2	2
118111600673	528	2	3
73014444059	524	2	2
118111600664	523	2	2
51539607599	523	2	2
10737418306	523	2	2
53687091247	521	2	2
45097156667	520	2	2
113816633375	519	2	3
15032385626	513	2	6
62277025856	509	2	2
32212254775	509	2	2
17179869271	505	2	3
55834574884	503	2	2
92341796909	502	2	2
12884901918	502	2	6
30064771132	500	2	2
81604378675	497	2	2
128849018904	495	2	2
36507222039	495	2	2
176093659148	492	2	2
113816633345	488	2	2
25769803783	487	2	2
115964117026	485	2	2
51539607558	483	2	2
60129542183	481	2	2
60129542172	480	2	2
115964117004	478	2	2
83751862287	477	2	2
68719476796	474	2	2
49392123921	472	2	2
8589934593	464	2	6
6442450988	464	2	2
19327352894	462	2	2
75161927701	461	2	2
30064771109	460	2	2
85899345923	459	2	2
79456895013	456	2	2
30064771124	453	2	2
66571993148	451	2	2
49392123950	449	2	3
161061273619	443	2	2
51539607561	443	2	2
10737418251	441	2	2
34359738410	440	2	6
98784247828	436	2	2
40802189353	436	2	2
98784247847	435	2	2
30064771146	434	2	2
154618822676	433	2	2
57982058536	433	2	2
81604378648	431	2	2
49392123906	431	2	2
124554051606	427	2	2
92341796913	423	2	2
90194313249	422	2	2
94489280518	419	2	3
70866960409	413	2	2
113816633357	412	2	3
88046829604	412	2	2
77309411378	412	2	2
62277025842	411	2	2
30064771111	409	2	6
100931731502	408	2	2
64424509450	406	2	2
137438953475	405	2	2
146028888077	401	2	6
79456895005	401	2	2
36507222087	401	2	2
96636764174	400	2	2
98784247813	399	2	2
53687091204	398	2	2
2147483682	398	2	6
6442450976	395	2	2
146028888082	394	2	2
105226698756	394	2	3
19327352839	393	2	6
128849018886	392	2	2
62277025809	391	2	3
68719476752	389	2	2
36507222028	387	2	2
109521666070	385	2	2
79456895027	385	2	2
130996502543	382	2	6
109521666081	381	2	2
8589934597	381	2	2
79456894990	380	2	2
19327352880	380	2	2
107374182425	379	2	2
161061273624	377	2	2
109521666069	374	2	3
73014444055	373	2	2
40802189359	373	2	3
98784247846	372	2	2
115964116998	370	2	2
79456894992	370	2	2
62277025803	369	2	2
36507222073	369	2	2
141733920784	368	2	2
169651208197	367	2	2
139586437131	366	2	2
62277025847	364	2	3
158913789960	363	2	2
167503724556	362	2	2
111669149741	360	2	2
204010946562	358	2	2
70866960420	358	2	2
124554051597	357	2	2
103079215114	356	2	6
92341796887	356	2	2
85899345929	356	2	3
92341796872	352	2	2
178241142799	351	2	2
32212254732	350	2	2
75161927715	348	2	2
88046829614	347	2	2
47244640311	347	2	3
53687091205	346	2	6
98784247817	345	2	2
23622320178	345	2	6
15032385581	344	2	2
135291469828	342	2	2
98784247816	339	2	2
85899345980	338	2	6
55834574911	338	2	2
10737418244	338	2	6
45097156635	337	2	2
45097156687	336	2	2
4294967391	336	2	6
122406567937	333	2	2
32212254723	332	2	2
176093659142	331	2	2
79456895033	330	2	2
53687091224	329	2	2
94489280567	328	2	3
85899345933	328	2	2
83751862288	328	2	2
73014444074	328	2	2
15032385593	325	2	2
66571993143	324	2	3
12884901959	324	2	6
55834574897	323	2	2
25769803830	319	2	2
30064771107	318	2	2
85899345934	317	2	2
4294967383	317	2	3
105226698757	315	2	2
148176371715	314	2	2
53687091229	314	2	2
40802189386	314	2	2
49392123932	313	2	2
36507222054	313	2	2
75161927707	312	2	2
51539607608	310	2	2
38654705713	310	2	2
70866960427	306	2	2
163208757262	301	2	6
81604378661	301	2	2
25769803852	300	2	2
109521666079	298	2	2
6442451008	298	2	6
126701535256	295	2	2
113816633373	295	2	2
62277025806	295	2	3
27917287479	295	2	2
53687091230	292	2	2
66571993144	291	2	2
32212254768	290	2	2
204010946563	289	2	2
40802189333	289	2	2
143881404424	288	2	6
62277025802	288	2	2
133143986181	287	2	6
88046829586	287	2	2
156766306323	283	2	2
40802189381	283	2	2
25769803838	283	2	2
30064771152	282	2	2
96636764213	281	2	2
62277025823	281	2	2
152471339013	280	2	2
163208757252	279	2	6
120259084299	278	2	2
85899345935	278	2	2
111669149739	276	2	6
79456894988	276	2	2
30064771083	276	2	2
141733920776	275	2	2
139586437135	275	2	2
8589934646	274	2	2
47244640332	273	2	3
42949672981	273	2	2
68719476789	272	2	2
30064771118	272	2	2
148176371716	271	2	2
146028888087	271	2	2
113816633379	271	2	2
64424509461	271	2	2
141733920795	270	2	2
90194313270	269	2	2
30064771104	269	2	2
10737418245	269	2	2
105226698785	268	2	2
36507222024	268	2	2
36507222018	267	2	2
188978561029	266	2	2
25769803811	266	2	2
23622320204	266	2	2
85899345965	263	2	6
70866960416	263	2	2
165356240900	262	2	2
12884901960	261	2	2
122406567944	260	2	2
118111600645	260	2	2
92341796876	258	2	3
113816633351	257	2	6
128849018912	256	2	2
128849018889	256	2	2
98784247854	256	2	2
100931731479	253	2	2
8589934664	252	2	2
83751862329	251	2	3
53687091275	251	2	2
40802189339	251	2	2
30064771098	251	2	2
60129542160	250	2	2
107374182446	248	2	2
98784247811	248	2	2
122406567940	246	2	2
25769803813	246	2	2
21474836546	243	2	2
10737418293	242	2	6
92341796905	241	2	2
105226698777	239	2	2
103079215132	238	2	6
139586437126	237	2	2
128849018894	237	2	6
36507222059	235	2	2
85899345954	234	2	2
42949673008	233	2	2
156766306319	232	2	2
103079215121	232	2	6
40802189318	231	2	2
49392123905	228	2	2
4294967346	228	2	2
79456894999	227	2	2
27917287488	226	2	2
94489280543	225	2	6
75161927720	225	2	2
32212254784	225	2	2
10737418300	225	2	6
25769803815	224	2	2
6442450985	224	2	6
79456894985	222	2	2
105226698796	221	2	6
73014444088	221	2	3
25769803817	221	2	2
21474836503	221	2	2
169651208201	218	2	2
141733920781	218	2	2
100931731465	216	2	3
109521666097	215	2	6
55834574918	213	2	2
90194313218	212	2	2
83751862317	212	2	6
143881404445	211	2	6
88046829618	210	2	2
105226698763	209	2	2
53687091212	209	2	2
10737418267	209	2	2
15032385624	208	2	2
94489280564	205	2	6
94489280530	205	2	2
53687091257	205	2	2
158913789966	203	2	2
23622320193	203	2	6
34359738432	202	2	6
98784247844	200	2	2
40802189342	200	2	2
148176371723	199	2	2
21474836550	198	2	2
34359738400	197	2	2
53687091228	196	2	2
34359738385	196	2	2
47244640270	194	2	2
79456894979	193	2	2
6442450969	193	2	2
2147483650	193	2	2
133143986208	191	2	3
92341796870	191	2	2
21474836541	191	2	2
81604378682	190	2	2
40802189336	190	2	2
45097156617	189	2	2
36507222045	189	2	2
105226698782	187	2	6
34359738423	187	2	2
2147483714	187	2	2
12884901941	186	2	2
154618822672	184	2	2
146028888091	184	2	2
122406567969	184	2	2
85899345964	183	2	2
36507222072	183	2	2
96636764192	182	2	2
141733920786	180	2	3
118111600679	179	2	2
25769803810	178	2	2
206158430211	177	2	2
184683593740	177	2	2
92341796875	175	2	2
57982058516	175	2	2
23622320151	174	2	6
21474836527	174	2	3
21474836518	174	2	6
12884901902	174	2	6
25769803789	173	2	2
94489280524	172	2	2
36507222053	171	2	2
130996502545	169	2	2
51539607576	169	2	2
109521666082	167	2	6
94489280531	167	2	2
128849018902	166	2	2
8589934653	166	2	3
115964117032	165	2	2
10737418256	164	2	2
32212254749	163	2	6
12884901973	163	2	2
180388626436	162	2	3
36507222071	162	2	2
83751862321	161	2	6
70866960408	160	2	6
113816633364	159	2	2
109521666090	159	2	2
92341796890	159	2	6
77309411379	159	2	2
57982058513	159	2	2
38654705690	158	2	2
36507222083	158	2	2
32212254747	158	2	6
173946175505	157	2	2
62277025857	157	2	6
8589934604	157	2	2
158913789971	156	2	2
32212254772	156	2	6
122406567959	155	2	2
88046829613	155	2	2
83751862299	153	2	2
8589934645	152	2	2
53687091268	151	2	2
165356240902	150	2	2
122406567950	150	2	2
83751862282	149	2	2
25769803824	149	2	2
98784247855	148	2	2
53687091259	147	2	2
141733920775	144	2	2
62277025836	144	2	2
8589934598	144	2	2
85899345962	140	2	2
51539607588	140	2	2
30064771075	139	2	3
53687091249	138	2	2
40802189372	138	2	2
75161927741	135	2	2
32212254755	135	2	2
92341796874	133	2	2
36507222042	133	2	2
161061273614	132	2	6
126701535241	132	2	3
32212254794	132	2	6
34359738428	131	2	2
118111600658	130	2	2
17179869273	128	2	2
10737418311	127	2	2
98784247841	126	2	2
98784247815	126	2	6
49392123969	126	2	2
53687091260	125	2	2
36507222022	125	2	2
17179869259	125	2	3
12884901968	125	2	2
100931731472	124	2	2
85899345949	124	2	2
191126044679	123	2	6
32212254731	123	2	2
19327352913	123	2	6
100931731491	121	2	2
98784247836	121	2	2
141733920774	120	2	2
27917287509	120	2	2
30064771101	118	2	2
47244640265	117	2	2
19327352855	117	2	2
188978561030	116	2	6
137438953505	116	2	6
124554051616	116	2	6
92341796895	116	2	6
53687091254	114	2	6
4294967389	114	2	2
156766306305	113	2	2
113816633384	113	2	2
105226698787	113	2	6
51539607571	113	2	6
38654705693	113	2	2
23622320174	113	2	2
51539607600	112	2	2
19327352884	110	2	6
141733920796	109	2	6
146028888073	108	2	2
113816633363	108	2	2
32212254743	106	2	2
195421011975	105	2	3
128849018913	103	2	2
75161927709	103	2	2
92341796903	102	2	2
83751862308	102	2	3
17179869221	102	2	2
143881404419	101	2	2
36507222099	101	2	2
34359738409	101	2	2
25769803804	101	2	2
173946175502	100	2	2
105226698797	100	2	6
77309411337	100	2	2
32212254740	100	2	6
68719476762	99	2	2
36507222029	99	2	2
88046829605	98	2	3
133143986203	96	2	2
53687091214	96	2	2
79456894982	95	2	2
17179869257	95	2	2
36507222036	94	2	2
139586437145	93	2	2
25769803807	93	2	2
191126044682	92	2	2
17179869198	91	2	2
124554051587	90	2	6
103079215125	90	2	2
103079215113	90	2	6
165356240906	89	2	2
2147483691	89	2	2
100931731498	88	2	6
77309411375	88	2	2
68719476804	87	2	2
73014444076	86	2	6
32212254798	85	2	2
19327352834	85	2	6
186831077379	84	2	3
6442451035	84	2	2
6442451030	84	2	2
94489280515	83	2	2
83751862279	83	2	2
42949673038	82	2	2
208305913857	81	2	6
180388626442	81	2	6
92341796914	81	2	2
107374182439	79	2	2
77309411360	79	2	2
118111600657	78	2	2
8589934673	78	2	3
98784247831	77	2	2
40802189365	77	2	2
68719476780	76	2	2
27917287506	76	2	2
23622320175	76	2	6
109521666076	75	2	2
109521666066	75	2	6
92341796900	75	2	2
79456894986	75	2	2
105226698776	74	2	2
100931731459	73	2	2
36507222084	73	2	6
17179869262	73	2	3
17179869228	73	2	6
150323855384	72	2	2
19327352857	72	2	2
60129542178	71	2	6
21474836560	71	2	2
64424509498	70	2	2
53687091269	70	2	6
40802189366	70	2	2
15032385537	70	2	6
98784247856	69	2	2
77309411373	69	2	2
32212254804	69	2	2
158913789957	68	2	3
130996502532	68	2	2
90194313221	68	2	6
51539607601	68	2	3
186831077380	67	2	6
100931731476	67	2	2
49392123947	67	2	2
60129542205	66	2	6
47244640275	66	2	2
8589934680	66	2	2
4294967338	66	2	2
73014444056	65	2	2
85899345973	64	2	2
19327352844	64	2	2
10737418259	64	2	2
62277025835	63	2	2
42949673027	63	2	3
2147483709	63	2	2
21474836531	62	2	6
115964117011	61	2	2
68719476769	61	2	2
45097156647	61	2	2
23622320182	61	2	2
163208757250	60	2	6
148176371719	60	2	2
81604378650	60	2	2
62277025810	60	2	2
45097156610	60	2	3
36507222081	60	2	2
17179869189	60	2	2
154618822658	59	2	2
128849018899	59	2	3
126701535271	59	2	2
34359738442	59	2	6
27917287447	59	2	2
10737418292	59	2	2
55834574886	58	2	2
21474836502	58	2	2
105226698775	57	2	2
126701535260	55	2	2
55834574869	55	2	6
111669149708	54	2	3
49392123934	54	2	2
66571993102	53	2	2
184683593729	52	2	6
165356240917	52	2	2
156766306315	52	2	2
100931731475	52	2	6
92341796915	52	2	2
83751862276	52	2	2
68719476761	52	2	2
51539607574	52	2	2
45097156663	52	2	2
45097156645	52	2	2
12884901904	52	2	2
100931731473	50	2	6
100931731458	50	2	6
30064771105	50	2	2
66571993135	49	2	3
34359738384	49	2	2
120259084321	48	2	2
113816633391	48	2	2
100931731497	48	2	6
100931731464	48	2	3
70866960385	48	2	2
178241142796	47	2	2
64424509463	47	2	2
38654705735	47	2	2
21474836481	47	2	3
73014444063	46	2	2
57982058563	46	2	2
36507222068	46	2	2
135291469850	45	2	3
113816633370	45	2	2
98784247809	45	2	6
83751862295	45	2	2
10737418304	45	2	2
122406567948	44	2	2
77309411390	44	2	2
73014444078	44	2	2
66571993125	44	2	2
64424509442	44	2	2
81604378633	43	2	2
73014444069	43	2	2
49392123918	43	2	2
45097156659	43	2	2
34359738413	43	2	6
64424509476	42	2	3
8589934622	42	2	2
146028888093	41	2	6
188978561036	40	2	2
92341796868	40	2	6
66571993140	40	2	3
32212254769	40	2	6
113816633376	39	2	2
75161927692	39	2	3
169651208209	38	2	3
53687091222	38	2	3
47244640329	38	2	2
49392123935	37	2	2
45097156652	37	2	2
23622320133	37	2	3
15032385627	37	2	3
49392123936	36	2	2
40802189332	36	2	3
30064771131	36	2	3
25769803779	36	2	2
12884901893	36	2	3
53687091267	35	2	3
34359738373	35	2	2
21474836504	35	2	2
152471339022	34	2	2
113816633360	34	2	2
107374182444	34	2	2
30064771081	34	2	3
111669149742	33	2	3
17179869267	33	2	2
158913789978	32	2	2
137438953504	32	2	6
120259084326	32	2	2
115964117010	32	2	2
8589934688	32	2	2
152471339029	31	2	3
122406567957	31	2	2
85899345959	31	2	3
47244640321	31	2	3
25769803781	31	2	3
135291469855	30	2	2
83751862284	30	2	3
66571993155	30	2	2
49392123955	30	2	2
17179869196	30	2	2
2147483736	30	2	6
100931731463	29	2	3
64424509464	29	2	2
184683593737	28	2	3
83751862293	28	2	6
64424509484	28	2	2
17179869253	28	2	3
8589934678	28	2	3
4294967361	28	2	3
45097156630	27	2	6
25769803837	27	2	3
21474836491	27	2	2
19327352892	27	2	2
17179869235	27	2	2
152471339027	26	2	3
96636764210	26	2	3
64424509465	26	2	2
51539607568	26	2	3
15032385618	26	2	2
154618822668	25	2	2
45097156644	25	2	2
40802189316	25	2	3
19327352901	25	2	2
173946175504	24	2	2
137438953483	24	2	3
90194313268	24	2	3
45097156660	24	2	3
40802189323	24	2	2
30064771130	24	2	2
191126044677	23	2	2
124554051604	23	2	2
111669149725	23	2	2
111669149712	23	2	6
88046829572	23	2	2
85899345972	23	2	2
79456895012	23	2	2
77309411370	23	2	2
27917287508	23	2	3
27917287463	23	2	2
25769803845	23	2	2
2147483722	23	2	3
156766306324	22	2	2
94489280538	22	2	2
55834574916	22	2	3
15032385597	22	2	6
141733920802	21	2	3
137438953503	21	2	3
130996502554	21	2	2
40802189393	21	2	2
4294967302	21	2	3
158913789963	20	2	3
156766306313	20	2	3
81604378680	20	2	6
79456895011	20	2	3
70866960443	20	2	3
70866960441	20	2	3
49392123965	20	2	3
34359738386	20	2	2
30064771088	20	2	3
154618822666	19	2	2
137438953507	19	2	3
100931731493	19	2	3
90194313263	19	2	3
88046829625	19	2	3
83751862306	19	2	3
75161927739	19	2	3
70866960436	19	2	2
66571993138	19	2	3
60129542180	19	2	6
57982058558	19	2	3
32212254748	19	2	3
27917287504	19	2	3
25769803864	19	2	3
173946175500	18	2	3
156766306325	18	2	3
139586437124	18	2	3
118111600685	18	2	3
68719476794	18	2	3
32212254751	18	2	3
17179869207	18	2	3
8589934618	18	2	3
139586437133	17	2	3
109521666089	17	2	2
88046829610	17	2	3
73014444085	17	2	3
73014444046	17	2	3
68719476738	17	2	3
64424509447	17	2	3
60129542191	17	2	3
51539607604	17	2	3
45097156627	17	2	3
34359738421	17	2	3
27917287490	17	2	3
27917287442	17	2	3
10737418269	17	2	3
6442450980	17	2	2
156766306310	16	2	2
148176371717	16	2	3
126701535268	16	2	3
124554051595	16	2	3
53687091244	16	2	2
49392123910	16	2	3
45097156633	16	2	3
32212254793	16	2	3
32212254787	16	2	3
15032385542	16	2	3
195421011972	15	2	3
171798691850	15	2	3
152471339037	15	2	3
135291469825	15	2	3
98784247860	15	2	3
79456895020	15	2	3
66571993136	15	2	2
64424509494	15	2	3
49392123963	15	2	2
49392123930	15	2	3
49392123913	15	2	3
45097156677	15	2	2
32212254754	15	2	3
23622320188	15	2	3
17179869217	15	2	3
17179869212	15	2	3
4294967392	15	2	3
212600881153	0	2	0
210453397506	0	2	0
210453397505	0	2	0
208305913859	0	2	0
208305913858	0	2	0
206158430212	0	2	0
206158430210	0	2	0
206158430209	0	2	0
204010946565	0	2	0
204010946564	0	2	0
204010946561	0	2	0
201863462918	0	2	0
201863462917	0	2	0
201863462916	0	2	0
201863462915	0	2	0
201863462913	0	2	0
199715979271	0	2	0
199715979270	0	2	0
199715979269	0	2	0
199715979268	0	2	0
199715979267	0	2	0
199715979266	0	2	0
197568495623	0	2	0
197568495622	0	2	0
197568495621	0	2	0
197568495620	0	2	0
197568495619	0	2	0
197568495618	0	2	0
197568495617	0	2	0
195421011977	0	2	0
195421011976	0	2	0
195421011974	0	2	0
195421011973	0	2	0
195421011971	0	2	0
195421011970	0	2	0
195421011969	0	2	0
193273528330	0	2	0
193273528329	0	2	0
193273528328	0	2	0
193273528327	0	2	0
193273528326	0	2	0
193273528325	0	2	0
193273528324	0	2	0
193273528323	0	2	0
193273528322	0	2	0
193273528321	0	2	0
191126044683	0	2	0
191126044681	0	2	0
191126044680	0	2	0
191126044678	0	2	0
191126044676	0	2	0
191126044675	0	2	0
191126044674	0	2	0
191126044673	0	2	0
188978561035	0	2	0
188978561034	0	2	0
188978561033	0	2	0
188978561032	0	2	0
188978561031	0	2	0
188978561028	0	2	0
188978561027	0	2	0
188978561026	0	2	0
188978561025	0	2	0
186831077389	0	2	0
186831077388	0	2	0
186831077387	0	2	0
186831077386	0	2	0
186831077385	0	2	0
186831077384	0	2	0
186831077383	0	2	0
186831077382	0	2	0
186831077381	0	2	0
186831077378	0	2	0
186831077377	0	2	0
184683593742	0	2	0
184683593741	0	2	0
184683593739	0	2	0
184683593738	0	2	0
184683593736	0	2	0
184683593735	0	2	0
184683593734	0	2	0
184683593732	0	2	0
184683593731	0	2	0
184683593730	0	2	0
182536110094	0	2	0
182536110093	0	2	0
182536110092	0	2	0
182536110091	0	2	0
182536110090	0	2	0
182536110089	0	2	0
182536110088	0	2	0
182536110086	0	2	0
182536110085	0	2	0
182536110084	0	2	0
182536110083	0	2	0
182536110082	0	2	0
182536110081	0	2	0
180388626448	0	2	0
180388626447	0	2	0
180388626446	0	2	0
180388626445	0	2	0
180388626444	0	2	0
180388626443	0	2	0
180388626440	0	2	0
180388626439	0	2	0
180388626438	0	2	0
180388626437	0	2	0
180388626435	0	2	0
180388626434	0	2	0
180388626433	0	2	0
178241142801	0	2	0
178241142800	0	2	0
178241142798	0	2	0
